Latitude (deg N),Longitude (deg E),City Name,Country,Temperature (deg C),Precip (mm per day),Wind Speed (m/s),% Cloud Cover,Temp Anom (deg C),% Normal Precip,Wind Anom (m/s),Cloud Anom (%)
-7.5,-133.5,--,--,25.68,0.53,7.09,29.3,-0.43,41.6,0.17,-7.7
-7.5,-130.5,--,--,25.45,0.51,7.17,29.7,-0.45,49.2,0.16,-6.4
-7.5,-127.5,--,--,25.09,0.47,7.03,27.7,-0.62,54.1,-0.06,-8.1
-7.5,-124.5,--,--,24.99,0.49,7.1,28.2,-0.5,62.6,-0.06,-7.6
-7.5,-121.5,--,--,24.84,0.45,7.17,32.1,-0.44,64.6,-0.06,-4.3
-7.5,-118.5,--,--,24.5,0.41,7.07,32.4,-0.53,67.5,-0.17,-4.6
-7.5,-115.5,--,--,24.23,0.39,6.97,34.0,-0.58,69.6,-0.27,-3.9
-7.5,-112.5,--,--,23.88,0.37,6.8,32.2,-0.7,69.4,-0.36,-6.7
-7.5,-109.5,--,--,23.79,0.32,6.84,34.4,-0.57,65.5,-0.24,-6.4
-7.5,-106.5,--,--,23.57,0.29,6.68,35.2,-0.6,64.5,-0.35,-7.5
-7.5,-103.5,--,--,23.39,0.28,6.53,36.9,-0.59,66.0,-0.39,-7.0
-7.5,-100.5,--,--,23.22,0.25,6.34,35.6,-0.65,58.9,-0.4,-8.9
-7.5,-97.5,--,--,23.16,0.23,6.18,37.3,-0.65,51.7,-0.36,-8.5
-7.5,-94.5,--,--,23.18,0.25,5.86,40.4,-0.66,52.0,-0.39,-7.4
-7.5,-91.5,--,--,23.29,0.26,5.51,42.9,-0.65,48.5,-0.47,-6.7
-7.5,-88.5,--,--,23.57,0.31,5.18,45.2,-0.55,57.2,-0.48,-6.0
-7.5,-85.5,--,--,23.86,0.39,4.73,49.2,-0.31,75.2,-0.62,-4.8
-7.5,-82.5,--,--,23.11,0.15,4.23,51.2,-0.37,33.6,-0.62,-9.3
-7.5,-79.5,Trujillo,Peru,19.36,2.5,2.79,73.5,-0.64,92.5,-0.37,-5.1
-7.5,-76.5,Moyobamba,Peru,19.22,8.85,1.15,80.9,-0.54,94.0,0.01,-7.8
-7.5,-73.5,Pucallpa,Peru,25.77,6.75,1.61,81.6,-0.02,82.9,0.11,-7.1
-7.5,-70.5,Eirunepe,Brazil,25.23,8.25,1.42,87.9,-0.1,94.7,0.03,-3.3
-7.5,-67.5,--,--,25.31,8.85,1.31,92.1,-0.16,94.4,-0.03,0.3
-7.5,-64.5,Porto Velho,Brazil,25.63,10.39,1.26,90.4,-0.09,107.0,-0.03,-1.6
-7.5,-61.5,--,--,25.6,11.22,1.23,89.4,0.1,104.4,0.03,-3.5
-7.5,-58.5,--,--,25.43,11.61,1.21,89.0,0.31,98.5,0.0,-3.0
-7.5,-55.5,--,--,24.75,10.44,1.2,88.0,0.43,95.4,-0.03,-3.0
-7.5,-52.5,Sao Felix do Xingu,Brazil,24.75,7.91,1.18,89.2,0.51,77.6,-0.02,-1.5
-7.5,-49.5,Araguaina,Brazil,25.59,7.0,1.35,85.9,0.52,70.3,0.03,-1.2
-7.5,-46.5,Balsas,Brazil,25.87,5.82,1.54,75.3,0.62,68.1,0.05,-6.0
-7.5,-43.5,Floriano,Brazil,26.63,4.37,1.82,64.2,0.89,64.0,0.14,-10.3
-7.5,-40.5,Juazeiro do Norte,Brazil,27.59,2.56,2.82,62.1,0.99,54.6,0.29,-5.7
-7.5,-37.5,Garanhuns,Brazil,27.65,1.29,3.55,63.3,0.36,58.2,0.14,3.2
-7.5,-34.5,Recife,Brazil,26.32,2.16,5.0,62.9,0.06,115.8,0.17,10.0
-7.5,-31.5,--,--,26.49,1.58,6.67,53.3,0.11,120.1,0.27,7.0
-7.5,-28.5,--,--,26.26,1.09,6.74,50.2,0.11,99.2,0.1,4.9
-7.5,-25.5,--,--,25.97,0.82,6.73,47.4,0.05,93.8,0.02,3.0
-7.5,-22.5,--,--,25.63,0.77,6.71,42.0,-0.05,109.3,0.02,-2.1
-7.5,-19.5,--,--,25.34,0.57,6.59,39.1,-0.06,99.5,-0.02,-4.8
-7.5,-16.5,--,--,25.05,0.52,6.5,39.8,-0.08,107.5,0.03,-4.1
-7.5,-13.5,--,--,24.82,0.47,6.28,39.6,-0.14,109.5,-0.0,-4.4
-7.5,-10.5,--,--,24.71,0.39,6.05,39.0,-0.12,104.2,0.03,-5.4
-7.5,-7.5,--,--,24.55,0.32,5.78,38.4,-0.19,111.0,0.06,-6.6
-7.5,-4.5,--,--,24.5,0.29,5.43,40.4,-0.17,129.1,0.01,-5.2
-7.5,-1.5,--,--,24.8,0.27,4.97,43.5,-0.01,127.8,-0.12,-5.4
-10.5,1.5,--,--,23.65,0.42,5.51,61.3,-0.17,183.9,0.45,6.4
-10.5,4.5,--,--,24.11,0.38,4.93,61.6,-0.03,202.5,0.32,0.7
-10.5,7.5,--,--,24.81,0.37,4.24,63.0,0.2,234.8,0.11,-3.5
-10.5,10.5,--,--,25.64,0.54,3.55,68.9,0.36,214.4,-0.16,-2.6
-10.5,13.5,N'dalatando,Angola,25.19,2.88,2.47,80.1,0.17,231.6,-0.37,0.9
-10.5,16.5,Malanje,Angola,20.93,7.79,1.57,87.0,-0.13,162.1,-0.21,-1.7
-10.5,19.5,Saurimo,Angola,21.17,9.22,1.62,87.0,-0.02,121.5,-0.12,-4.7
-10.5,22.5,Luau,Angola,21.46,8.55,1.61,88.0,-0.08,99.2,-0.08,-4.7
-10.5,25.5,Likasi,Congo (the Democratic Republic of the),20.63,9.16,1.49,89.6,-0.32,102.9,-0.09,-3.1
-10.5,28.5,Lubumbashi,Congo (the Democratic Republic of the),20.93,9.75,1.61,90.3,-0.43,112.9,-0.02,-1.6
-10.5,31.5,Kasama,Zambia,20.66,9.44,1.8,93.1,-0.32,111.4,0.12,1.6
-10.5,34.5,Mzuzu,Malawi,21.46,11.98,1.61,93.3,-0.38,114.8,-0.03,5.3
-10.5,37.5,Masasi,"Tanzania, the United Republic of",24.35,9.96,1.71,89.0,-0.74,160.4,-0.33,8.2
-10.5,40.5,Mtwara,"Tanzania, the United Republic of",26.36,8.94,4.76,77.4,-0.38,168.7,0.48,5.4
-10.5,43.5,Moroni,Comoros (the),27.09,5.39,6.28,70.6,-0.18,105.8,1.45,3.1
-10.5,46.5,--,--,27.07,3.67,6.14,70.1,0.08,60.7,1.76,1.4
-10.5,49.5,--,--,26.76,5.27,6.48,73.1,0.03,69.4,1.77,3.5
-10.5,52.5,--,--,26.63,7.89,6.89,73.7,-0.05,98.4,2.27,3.4
-10.5,55.5,--,--,26.56,10.07,6.67,72.4,-0.07,116.0,2.17,1.2
-10.5,58.5,--,--,26.59,10.4,6.51,72.8,0.03,117.8,2.01,0.6
-10.5,61.5,--,--,26.35,11.66,6.46,73.1,-0.2,126.5,1.91,0.6
-10.5,64.5,--,--,26.27,11.34,6.23,75.3,-0.26,122.6,1.7,3.5
-10.5,67.5,--,--,26.41,12.53,6.01,77.6,-0.09,133.6,1.45,5.9
-10.5,70.5,--,--,26.41,14.6,5.9,82.4,-0.08,149.8,1.3,10.1
-10.5,73.5,--,--,26.37,16.42,5.75,88.1,-0.12,172.8,1.18,16.2
-10.5,76.5,--,--,26.42,15.15,5.55,83.6,-0.09,171.8,0.89,12.8
-10.5,79.5,--,--,26.37,14.79,5.5,77.1,-0.16,172.1,0.75,7.8
-10.5,82.5,--,--,26.39,12.91,5.45,71.7,-0.15,171.0,0.6,4.9
-10.5,85.5,--,--,26.45,8.42,5.63,73.7,-0.07,123.5,0.58,8.9
-10.5,88.5,--,--,26.46,7.84,5.24,75.2,-0.05,115.0,0.07,11.5
-10.5,91.5,--,--,26.34,10.05,4.9,78.9,-0.18,155.0,-0.27,15.4
-10.5,94.5,--,--,26.26,12.2,4.89,79.8,-0.27,200.5,-0.2,16.0
-10.5,97.5,--,--,26.46,9.64,5.4,83.7,-0.11,171.4,0.49,18.9
-10.5,100.5,--,--,26.71,10.09,5.94,84.9,0.07,182.2,1.26,17.8
-10.5,103.5,--,--,26.78,12.07,6.42,85.5,0.08,217.8,1.86,15.5
-10.5,106.5,Flying Fish Cove,Christmas Island,26.79,14.04,6.81,89.2,-0.0,230.1,2.11,15.6
-10.5,109.5,--,--,26.78,15.21,7.01,92.3,-0.19,220.2,2.06,15.2
-10.5,112.5,--,--,26.89,16.76,6.92,93.9,-0.2,226.6,1.85,14.6
-10.5,115.5,--,--,27.04,14.64,6.5,95.5,-0.15,191.7,1.48,14.8
-10.5,118.5,--,--,27.16,12.93,5.91,95.7,-0.07,165.6,1.12,14.1
-10.5,121.5,Waingapu,Indonesia,27.43,12.5,5.67,95.2,0.07,171.6,1.02,13.9
-10.5,124.5,Kupang,Indonesia,27.26,12.02,4.97,94.3,0.09,153.8,0.66,13.0
-10.5,127.5,--,--,28.11,9.92,4.99,93.5,0.25,143.9,0.2,13.3
-10.5,130.5,--,--,27.88,16.16,5.66,92.2,0.21,169.1,0.36,9.9
-10.5,133.5,--,--,27.87,20.16,5.91,90.4,0.28,188.7,0.18,7.7
-10.5,136.5,--,--,27.85,20.07,5.84,91.3,0.33,185.5,-0.01,7.8
-10.5,139.5,--,--,27.79,17.72,5.27,92.6,0.41,156.5,-0.13,7.3
-10.5,142.5,Daru,Papua New Guinea,27.5,18.8,4.58,93.7,0.28,178.5,0.06,8.2
-10.5,145.5,--,--,27.62,20.55,5.12,92.5,0.34,241.3,0.56,9.5
-10.5,148.5,Port Moresby,Papua New Guinea,26.64,16.51,4.27,90.0,0.41,185.2,0.7,7.7
-10.5,151.5,--,--,27.52,13.27,4.6,89.5,0.35,174.7,0.47,11.2
-10.5,154.5,--,--,27.63,16.65,4.81,86.9,0.25,193.2,0.24,8.6
-10.5,157.5,--,--,27.64,17.3,4.61,83.7,0.25,177.3,0.08,3.4
-10.5,160.5,Honiara,Solomon Islands,27.38,18.09,4.42,84.3,0.29,171.7,0.37,2.2
-10.5,163.5,--,--,27.63,12.36,5.01,83.7,0.34,120.2,0.64,2.1
-10.5,166.5,--,--,27.69,10.08,4.7,83.4,0.43,90.7,0.2,2.5
-10.5,169.5,--,--,27.6,10.02,4.36,79.2,0.33,84.6,-0.2,-2.8
-10.5,172.5,--,--,27.6,10.69,4.47,76.0,0.34,90.2,-0.18,-6.9
-10.5,175.5,--,--,27.49,8.94,4.4,71.7,0.28,72.8,-0.31,-11.8
-10.5,178.5,--,--,27.51,7.41,4.48,67.3,0.33,59.3,-0.35,-16.8
-10.5,-178.5,--,--,27.56,8.43,4.79,65.2,0.39,65.6,-0.16,-18.4
-10.5,-175.5,--,--,27.6,6.72,4.78,67.6,0.46,52.2,-0.3,-14.6
-10.5,-172.5,--,--,27.61,5.6,4.81,63.5,0.5,45.9,-0.35,-16.5
-10.5,-169.5,--,--,27.58,5.2,5.06,61.2,0.5,43.9,-0.12,-16.7
-10.5,-166.5,--,--,27.4,6.03,5.23,56.9,0.34,56.5,0.06,-18.9
-10.5,-163.5,--,--,27.24,5.59,5.31,56.2,0.17,60.6,0.12,-17.0
-10.5,-160.5,--,--,27.16,4.75,5.44,55.3,0.11,57.4,0.18,-15.0
-10.5,-157.5,--,--,27.12,4.09,5.58,52.3,0.11,51.8,0.21,-14.8
-10.5,-154.5,--,--,27.0,3.55,5.71,50.2,0.06,50.9,0.23,-13.4
-10.5,-151.5,--,--,26.83,2.74,5.78,47.3,-0.04,46.3,0.2,-13.9
-10.5,-148.5,--,--,26.69,2.44,5.81,43.6,-0.12,46.8,0.08,-13.8
-10.5,-145.5,--,--,26.54,2.38,5.86,38.3,-0.2,49.9,-0.02,-15.1
-10.5,-142.5,--,--,26.48,2.13,5.97,37.0,-0.2,50.2,-0.08,-12.3
-10.5,-139.5,--,--,26.38,1.59,6.23,35.9,-0.16,44.3,0.04,-9.5
-10.5,-136.5,--,--,26.21,1.28,6.53,31.6,-0.22,53.6,0.08,-10.6
-10.5,-133.5,--,--,25.96,1.23,6.65,28.7,-0.34,73.9,-0.03,-11.0
-10.5,-130.5,--,--,25.69,1.15,6.7,27.5,-0.43,89.1,-0.13,-10.3
-10.5,-127.5,--,--,25.46,1.04,6.73,27.0,-0.44,100.6,-0.25,-10.2
-10.5,-124.5,--,--,25.3,0.85,6.82,28.2,-0.39,93.9,-0.32,-9.5
-10.5,-121.5,--,--,25.01,0.75,6.83,29.4,-0.39,99.9,-0.42,-8.0
-10.5,-118.5,--,--,24.68,0.7,6.89,31.4,-0.42,105.8,-0.41,-6.4
-10.5,-115.5,--,--,24.37,0.71,6.99,33.5,-0.41,118.3,-0.34,-5.4
-10.5,-112.5,--,--,24.08,0.62,7.05,34.8,-0.36,118.0,-0.25,-5.0
-10.5,-109.5,--,--,23.82,0.52,7.12,36.1,-0.31,109.3,-0.15,-4.7
-10.5,-106.5,--,--,23.47,0.46,7.04,36.9,-0.33,106.5,-0.17,-5.3
-10.5,-103.5,--,--,23.15,0.46,6.93,39.3,-0.33,118.2,-0.18,-3.8
-10.5,-100.5,--,--,22.82,0.39,6.77,41.3,-0.41,109.1,-0.22,-2.5
-10.5,-97.5,--,--,22.52,0.35,6.58,42.4,-0.51,102.3,-0.24,-2.8
-10.5,-94.5,--,--,22.32,0.34,6.35,43.7,-0.62,97.6,-0.26,-3.4
-10.5,-91.5,--,--,22.39,0.31,5.98,46.9,-0.57,88.2,-0.37,-2.5
-10.5,-88.5,--,--,22.64,0.3,5.68,53.1,-0.44,89.2,-0.37,2.3
-10.5,-85.5,--,--,23.11,0.41,5.49,59.1,-0.23,118.2,-0.26,4.2
-10.5,-82.5,--,--,23.48,0.35,5.15,62.8,-0.04,104.5,-0.37,1.6
-10.5,-79.5,Chimbote,Peru,22.24,0.2,4.34,73.0,-0.36,70.4,-0.92,0.3
-10.5,-76.5,Huanuco,Peru,12.3,7.04,1.45,88.2,-0.67,87.8,-0.15,-2.8
-10.5,-73.5,Satipo,Peru,23.12,8.7,1.41,87.9,-0.17,79.6,0.11,-2.6
-10.5,-70.5,--,--,24.84,8.91,1.88,90.3,-0.05,104.5,0.06,-0.2
-10.5,-67.5,Rio Branco,Brazil,25.39,9.3,1.73,91.2,-0.16,111.7,-0.01,-0.0
-10.5,-64.5,Ariquemes,Brazil,25.28,9.32,1.53,91.0,-0.18,104.6,-0.03,-0.5
-10.5,-61.5,Ji Parana,Brazil,25.14,8.75,1.4,88.7,0.09,91.5,-0.02,-2.8
-10.5,-58.5,--,--,25.05,9.66,1.24,88.2,0.39,94.7,-0.13,-2.9
-10.5,-55.5,Sinop,Brazil,24.98,9.44,1.26,85.0,0.52,93.1,-0.13,-4.5
-10.5,-52.5,--,--,25.08,7.46,1.21,86.6,0.55,77.1,-0.12,-2.8
-10.5,-49.5,Palmas,Brazil,26.21,7.94,1.36,82.3,0.52,77.8,-0.04,-2.9
-10.5,-46.5,--,--,25.53,6.19,1.52,70.4,0.85,75.7,-0.07,-7.3
-10.5,-43.5,Xique Xique,Brazil,27.48,2.61,2.27,55.1,1.84,53.8,0.29,-11.7
-10.5,-40.5,Petrolina,Brazil,26.99,1.15,3.44,52.2,1.07,38.6,0.37,-9.5
-10.5,-37.5,Aracaju,Brazil,27.23,1.02,4.05,58.6,0.49,61.3,0.22,2.8
-10.5,-34.5,Maceio,Brazil,26.55,1.37,6.2,55.2,0.1,99.4,0.37,8.4
-10.5,-31.5,--,--,26.38,0.85,7.0,52.1,0.12,93.2,0.48,7.7
-10.5,-28.5,--,--,25.98,0.83,7.25,51.8,0.07,109.6,0.47,7.2
-10.5,-25.5,--,--,25.7,0.74,7.3,49.2,0.14,121.6,0.4,4.5
-10.5,-22.5,--,--,25.34,0.67,7.3,47.3,0.13,125.4,0.41,2.8
-10.5,-19.5,--,--,24.83,0.66,7.27,46.0,-0.04,135.2,0.41,0.8
-10.5,-16.5,--,--,24.39,0.63,7.19,45.5,-0.12,143.1,0.43,0.8
-10.5,-13.5,--,--,24.01,0.58,7.04,46.5,-0.21,142.1,0.43,1.8
-10.5,-10.5,--,--,23.77,0.58,6.9,48.1,-0.27,141.5,0.49,2.8
-10.5,-7.5,--,--,23.7,0.56,6.68,50.7,-0.23,143.1,0.53,4.4
-10.5,-4.5,--,--,23.48,0.51,6.36,53.2,-0.33,150.1,0.53,5.4
-10.5,-1.5,--,--,23.54,0.49,5.97,59.7,-0.18,175.9,0.5,9.3
-13.5,1.5,--,--,22.25,0.41,6.45,70.3,-0.58,136.7,0.78,12.7
-13.5,4.5,--,--,22.45,0.34,6.0,72.9,-0.43,145.0,0.74,7.7
-13.5,7.5,--,--,22.9,0.32,5.32,78.3,0.01,167.5,0.55,6.2
-13.5,10.5,--,--,23.43,0.35,4.44,72.9,0.23,156.3,0.21,0.3
-13.5,13.5,Lobito,Angola,23.01,5.27,2.34,82.0,0.19,226.3,-0.24,3.8
-13.5,16.5,Huambo,Angola,19.81,9.58,1.59,84.5,0.3,139.1,-0.27,-3.5
-13.5,19.5,--,--,20.84,7.5,1.54,79.7,0.3,97.9,-0.14,-10.6
-13.5,22.5,--,--,22.18,6.53,1.89,74.0,0.28,77.5,-0.08,-15.8
-13.5,25.5,Kansanshi,Zambia,21.78,6.38,1.81,69.5,0.38,73.3,-0.01,-19.4
-13.5,28.5,Kitwe,Zambia,21.99,4.56,2.02,68.6,0.48,50.4,0.17,-20.2
-13.5,31.5,Chipata,Zambia,23.5,5.03,2.11,72.3,0.62,54.6,0.34,-16.1
-13.5,34.5,Lilongwe,Malawi,22.8,7.78,2.26,80.3,0.1,77.6,0.32,-8.1
-13.5,37.5,Cuamba,Mozambique,24.33,8.41,2.01,85.4,-0.07,100.7,0.22,0.2
-13.5,40.5,Nacala,Mozambique,25.97,10.62,3.46,82.9,-0.3,140.2,0.04,3.6
-13.5,43.5,Moutsamoudou,Comoros (the),26.67,15.93,5.64,83.1,-0.44,190.7,0.93,7.9
-13.5,46.5,Mamoudzou,Mayotte,26.57,17.36,5.52,88.9,-0.28,176.9,1.61,10.5
-13.5,49.5,Antsiranana,Madagascar,24.95,16.35,4.01,84.9,-0.24,158.0,0.87,7.6
-13.5,52.5,--,--,26.78,9.01,7.41,72.8,-0.02,132.5,2.39,5.5
-13.5,55.5,--,--,26.85,8.92,6.44,67.9,0.07,123.2,1.5,3.2
-13.5,58.5,--,--,26.78,9.56,5.66,67.2,0.05,132.9,0.58,2.7
-13.5,61.5,--,--,26.65,8.21,5.41,67.8,-0.04,106.0,0.17,3.8
-13.5,64.5,--,--,26.71,7.2,5.22,69.4,0.07,100.0,-0.13,6.2
-13.5,67.5,--,--,26.67,9.35,5.25,70.3,0.08,131.5,-0.29,7.3
-13.5,70.5,--,--,26.61,11.01,5.51,72.9,0.05,149.3,-0.18,9.8
-13.5,73.5,--,--,26.51,12.38,5.47,75.9,-0.04,177.5,-0.32,13.4
-13.5,76.5,--,--,26.43,12.26,5.41,72.4,-0.1,182.1,-0.54,10.8
-13.5,79.5,--,--,26.34,10.26,6.04,65.2,-0.14,152.9,-0.09,5.3
-13.5,82.5,--,--,26.26,10.34,6.41,60.5,-0.18,176.9,0.1,2.9
-13.5,85.5,--,--,26.15,7.51,6.37,58.5,-0.24,136.4,-0.13,2.6
-13.5,88.5,--,--,26.16,7.99,6.23,61.9,-0.14,170.0,-0.4,6.8
-13.5,91.5,--,--,25.98,8.05,6.15,69.0,-0.23,198.9,-0.52,14.2
-13.5,94.5,--,--,25.89,6.55,6.12,74.5,-0.2,183.7,-0.38,19.2
-13.5,97.5,West Island,Cocos (Keeling) Islands (the),26.16,8.79,6.19,78.8,0.15,261.0,-0.04,22.8
-13.5,100.5,--,--,26.53,8.81,5.78,78.9,0.43,305.2,-0.06,21.9
-13.5,103.5,--,--,26.79,9.99,5.46,81.1,0.45,376.8,-0.0,22.7
-13.5,106.5,--,--,26.95,8.62,5.17,82.0,0.37,313.2,-0.03,22.0
-13.5,109.5,--,--,27.1,7.16,4.98,80.8,0.2,258.2,-0.14,18.6
-13.5,112.5,--,--,27.56,5.87,5.18,82.9,0.35,207.6,0.04,18.8
-13.5,115.5,--,--,27.85,7.15,5.42,86.2,0.25,210.7,0.19,19.9
-13.5,118.5,--,--,28.17,5.73,5.83,87.6,0.31,133.8,0.52,19.3
-13.5,121.5,--,--,28.36,7.77,6.09,91.1,0.32,127.9,0.62,19.9
-13.5,124.5,--,--,28.22,13.55,6.35,93.7,0.13,176.9,0.76,18.6
-13.5,127.5,--,--,28.03,17.93,5.79,94.6,-0.19,209.1,0.51,16.6
-13.5,130.5,Darwin,Australia,27.52,21.79,3.93,92.3,-0.58,192.0,0.2,10.1
-13.5,133.5,--,--,27.16,15.28,2.68,89.4,-0.61,165.6,0.14,7.6
-13.5,136.5,--,--,28.03,17.75,4.69,86.8,-0.18,210.8,0.59,9.3
-13.5,139.5,--,--,28.0,24.14,5.53,86.8,0.13,214.9,0.41,7.4
-13.5,142.5,--,--,27.53,20.48,3.4,86.8,0.18,196.4,-0.01,4.7
-13.5,145.5,--,--,27.65,12.41,5.6,84.7,0.28,159.9,0.25,9.5
-13.5,148.5,--,--,27.72,10.07,5.66,79.6,0.38,140.2,0.31,7.1
-13.5,151.5,--,--,27.56,11.8,5.61,77.3,0.24,158.2,0.38,5.7
-13.5,154.5,--,--,27.5,10.4,4.87,76.3,0.22,132.6,-0.19,3.8
-13.5,157.5,--,--,27.46,11.43,4.72,77.0,0.19,142.5,-0.22,3.9
-13.5,160.5,--,--,27.33,17.55,5.28,78.7,0.05,200.2,0.38,4.4
-13.5,163.5,--,--,27.3,14.64,5.26,80.1,0.03,162.2,0.44,5.0
-13.5,166.5,--,--,27.27,11.54,4.85,82.8,0.05,127.8,-0.01,7.3
-13.5,169.5,--,--,27.43,9.21,4.64,81.7,0.24,95.1,-0.29,5.3
-13.5,172.5,--,--,27.55,8.46,4.88,79.1,0.37,82.8,-0.12,1.0
-13.5,175.5,--,--,27.41,9.72,4.85,73.7,0.26,88.7,-0.18,-5.9
-13.5,178.5,--,--,27.4,9.08,4.75,70.2,0.28,79.5,-0.36,-10.6
-13.5,-178.5,--,--,27.44,8.64,4.81,69.6,0.36,76.2,-0.3,-11.7
-13.5,-175.5,Mata-Utu,Wallis and Futuna,27.43,9.6,4.71,74.2,0.38,86.2,-0.32,-6.2
-13.5,-172.5,Apia,Samoa,27.14,10.11,4.54,75.1,0.23,90.3,-0.23,-4.7
-13.5,-169.5,Pago Pago,American Samoa,27.11,10.03,5.0,76.4,0.17,88.3,-0.04,-2.6
-13.5,-166.5,--,--,27.04,9.19,5.24,76.7,0.1,84.4,0.16,-1.0
-13.5,-163.5,--,--,26.93,9.87,5.31,74.3,-0.0,93.7,0.21,-2.0
-13.5,-160.5,--,--,26.86,9.74,5.39,71.4,-0.04,103.4,0.28,-2.7
-13.5,-157.5,--,--,26.82,9.45,5.66,67.6,-0.04,103.2,0.45,-4.5
-13.5,-154.5,--,--,26.69,9.43,5.83,64.7,-0.12,111.1,0.52,-5.2
-13.5,-151.5,--,--,26.62,7.29,5.9,57.6,-0.14,101.5,0.53,-10.2
-13.5,-148.5,--,--,26.59,5.74,5.77,53.4,-0.13,90.4,0.25,-11.3
-13.5,-145.5,--,--,26.5,6.23,5.84,49.9,-0.18,106.5,0.14,-10.6
-13.5,-142.5,--,--,26.42,5.19,5.99,49.3,-0.16,98.8,0.1,-7.1
-13.5,-139.5,--,--,26.37,3.87,6.31,46.6,-0.09,78.4,0.21,-6.2
-13.5,-136.5,--,--,26.24,2.5,6.53,39.6,-0.13,62.5,0.18,-9.2
-13.5,-133.5,--,--,26.09,1.71,6.7,32.1,-0.13,58.9,0.18,-13.3
-13.5,-130.5,--,--,25.83,1.44,6.76,27.6,-0.23,66.7,0.09,-15.0
-13.5,-127.5,--,--,25.52,1.42,6.77,26.2,-0.34,94.4,-0.09,-14.9
-13.5,-124.5,--,--,25.19,1.48,6.79,27.7,-0.44,121.9,-0.23,-12.5
-13.5,-121.5,--,--,24.9,1.25,6.82,29.3,-0.44,123.3,-0.33,-10.2
-13.5,-118.5,--,--,24.61,1.04,6.94,31.5,-0.39,119.3,-0.3,-7.5
-13.5,-115.5,--,--,24.29,0.97,7.05,32.9,-0.36,121.2,-0.24,-6.0
-13.5,-112.5,--,--,24.0,0.86,7.18,34.8,-0.27,118.5,-0.13,-4.4
-13.5,-109.5,--,--,23.65,0.76,7.28,37.0,-0.21,117.5,0.0,-2.9
-13.5,-106.5,--,--,23.25,0.64,7.3,38.9,-0.22,110.3,0.07,-1.4
-13.5,-103.5,--,--,22.84,0.56,7.27,42.5,-0.24,109.5,0.11,1.5
-13.5,-100.5,--,--,22.4,0.55,7.2,46.3,-0.33,117.1,0.1,4.0
-13.5,-97.5,--,--,22.0,0.47,7.08,48.1,-0.39,108.6,0.09,4.7
-13.5,-94.5,--,--,21.6,0.42,6.85,48.9,-0.49,104.8,-0.02,3.7
-13.5,-91.5,--,--,21.35,0.41,6.61,52.4,-0.54,110.0,-0.1,5.4
-13.5,-88.5,--,--,21.34,0.39,6.38,56.9,-0.49,111.6,-0.12,6.7
-13.5,-85.5,--,--,21.71,0.34,6.05,59.7,-0.28,96.5,-0.2,4.5
-13.5,-82.5,--,--,22.43,0.47,5.89,66.3,0.06,131.5,-0.12,4.0
-13.5,-79.5,--,--,22.59,0.4,5.82,72.8,-0.0,114.7,-0.16,1.7
-13.5,-76.5,Lima,Peru,17.74,2.25,3.59,86.8,-0.56,105.5,-0.47,6.2
-13.5,-73.5,Ayacucho,Peru,10.31,8.83,1.24,93.6,-0.43,93.9,0.01,0.3
-13.5,-70.5,Cusco,Peru,15.32,13.77,1.44,94.2,-0.07,102.5,0.05,0.4
-13.5,-67.5,San Borja,Bolivia (Plurinational State of),24.92,12.48,2.01,91.5,-0.03,126.3,-0.02,1.0
-13.5,-64.5,Trinidad,Bolivia (Plurinational State of),26.11,9.64,2.14,90.7,-0.09,108.9,-0.0,1.2
-13.5,-61.5,Vilhena,Brazil,25.0,10.12,1.6,88.9,-0.1,109.0,-0.12,-0.4
-13.5,-58.5,Nova Olimpia,Brazil,24.58,8.44,1.58,85.4,0.16,91.7,-0.23,-2.6
-13.5,-55.5,Diamantino,Brazil,25.15,8.31,1.42,82.4,0.32,89.3,-0.23,-4.6
-13.5,-52.5,Nova Xavantina,Brazil,25.6,5.84,1.43,82.6,0.43,62.9,-0.17,-3.7
-13.5,-49.5,Porangatu,Brazil,26.22,5.54,1.43,77.3,0.55,56.2,-0.12,-5.0
-13.5,-46.5,Posse,Brazil,24.81,4.98,1.6,69.3,0.72,68.0,-0.09,-6.4
-13.5,-43.5,Barreiras,Brazil,26.53,2.07,2.12,55.7,1.5,48.7,0.19,-10.3
-13.5,-40.5,Vitoria da Conquista,Brazil,25.05,1.32,2.5,55.9,0.61,45.2,0.13,-10.5
-13.5,-37.5,Salvador,Brazil,26.69,1.09,5.43,43.9,0.25,52.6,0.31,-7.2
-13.5,-34.5,--,--,26.45,0.65,6.64,47.0,0.11,59.5,0.46,1.9
-13.5,-31.5,--,--,26.01,0.59,6.94,48.8,0.02,75.2,0.48,6.1
-13.5,-28.5,--,--,25.5,0.5,7.14,47.9,-0.05,77.0,0.48,5.9
-13.5,-25.5,--,--,25.01,0.53,7.29,46.3,-0.07,94.7,0.53,4.1
-13.5,-22.5,--,--,24.57,0.63,7.44,46.5,-0.05,123.5,0.63,4.0
-13.5,-19.5,--,--,24.14,0.65,7.47,47.8,-0.04,131.3,0.66,4.7
-13.5,-16.5,--,--,23.65,0.58,7.41,49.4,-0.14,125.1,0.64,6.8
-13.5,-13.5,--,--,23.21,0.54,7.34,51.1,-0.25,122.5,0.62,8.2
-13.5,-10.5,--,--,22.82,0.46,7.25,51.6,-0.35,109.2,0.64,8.3
