Latitude (deg N),Longitude (deg E),City Name,Country,Temperature (deg C),Precip (mm per day),Wind Speed (m/s),% Cloud Cover,Temp Anom (deg C),% Normal Precip,Wind Anom (m/s),Cloud Anom (%)
-37.5,-76.5,--,--,11.82,1.84,7.33,67.5,0.47,120.6,0.11,3.2
-37.5,-73.5,Talcahuano,Chile,10.81,3.88,5.98,61.5,0.24,157.2,0.47,5.8
-37.5,-70.5,Cutral-Co,Argentina,5.64,5.74,2.82,54.4,1.05,189.9,0.32,2.5
-37.5,-67.5,Neuquen,Argentina,13.05,0.86,3.76,47.8,1.27,80.3,-0.38,2.2
-37.5,-64.5,Santa Rosa,Argentina,13.83,1.23,3.59,50.8,1.62,74.8,-0.4,2.6
-37.5,-61.5,Bahia Blanca,Argentina,12.88,2.38,3.81,53.0,1.71,109.2,-0.34,0.9
-37.5,-58.5,Mar del Plata,Argentina,12.84,3.38,3.97,59.7,1.89,160.9,-0.52,3.0
-37.5,-55.5,Villa Gesell,Argentina,12.18,2.43,5.94,56.1,1.87,107.2,-0.95,-0.9
-37.5,-52.5,--,--,14.78,2.46,6.98,56.2,2.2,82.7,-0.94,-6.9
-37.5,-49.5,--,--,15.13,2.03,7.65,58.3,1.48,58.1,-0.72,-8.1
-37.5,-46.5,--,--,14.68,1.55,7.88,63.9,1.14,40.4,-0.65,-5.2
-37.5,-43.5,--,--,14.4,1.77,8.15,67.6,1.12,44.3,-0.48,-3.4
-37.5,-40.5,--,--,13.83,1.73,8.16,65.7,0.8,40.8,-0.57,-6.2
-37.5,-37.5,--,--,13.63,2.19,8.36,67.2,0.79,49.7,-0.49,-5.7
-37.5,-34.5,--,--,13.47,4.02,8.11,70.2,0.84,90.5,-0.85,-3.6
-37.5,-31.5,--,--,13.1,4.35,8.11,70.7,0.64,103.5,-0.95,-3.6
-37.5,-28.5,--,--,12.79,4.34,8.21,71.8,0.5,111.2,-0.92,-2.5
-37.5,-25.5,--,--,12.42,4.81,8.47,72.2,0.31,122.6,-0.72,-2.3
-37.5,-22.5,--,--,12.12,5.26,8.5,69.4,0.13,131.4,-0.69,-5.4
-37.5,-19.5,--,--,11.99,4.97,8.4,66.6,0.09,125.1,-0.75,-7.8
-37.5,-16.5,--,--,11.61,3.9,8.51,68.4,-0.22,98.2,-0.61,-5.7
-37.5,-13.5,--,--,11.37,3.56,8.83,67.5,-0.44,90.6,-0.25,-7.3
-37.5,-10.5,--,--,11.24,4.08,9.08,68.8,-0.42,109.7,0.08,-6.3
-37.5,-7.5,--,--,11.13,4.72,9.47,72.4,-0.4,135.6,0.43,-3.1
-37.5,-4.5,--,--,11.05,5.46,9.51,73.2,-0.36,167.2,0.47,-2.5
-37.5,-1.5,--,--,11.28,4.94,9.67,73.8,-0.2,159.9,0.6,-2.2
-40.5,1.5,--,--,8.8,4.5,10.38,79.3,-0.24,136.2,0.56,1.0
-40.5,4.5,--,--,8.81,4.09,10.22,82.1,-0.28,132.3,0.48,3.5
-40.5,7.5,--,--,8.92,3.91,10.0,82.0,-0.4,137.5,0.35,3.1
-40.5,10.5,--,--,9.23,3.25,9.77,78.4,-0.41,123.5,0.2,-0.1
-40.5,13.5,--,--,9.93,3.15,9.83,75.6,-0.48,117.8,0.21,-2.8
-40.5,16.5,--,--,10.88,3.83,9.94,75.9,-0.6,127.4,0.21,-2.6
-40.5,19.5,--,--,11.9,4.3,9.99,74.8,-0.26,137.9,0.39,-2.4
-40.5,22.5,--,--,12.46,4.23,10.02,73.8,0.05,141.4,0.61,-1.5
-40.5,25.5,--,--,12.65,4.39,10.03,73.4,0.44,163.2,0.87,0.5
-40.5,28.5,--,--,12.49,4.49,9.92,72.2,0.23,170.1,0.61,-0.2
-40.5,31.5,--,--,12.65,5.25,9.79,74.7,0.27,179.6,0.27,1.0
-40.5,34.5,--,--,11.78,3.59,9.02,76.6,-0.46,116.7,-0.54,2.6
-40.5,37.5,--,--,12.32,5.19,9.69,78.0,0.39,155.4,0.14,2.9
-40.5,40.5,--,--,12.33,5.23,9.83,79.8,0.78,144.2,0.28,4.0
-40.5,43.5,--,--,12.87,5.24,10.25,82.4,1.33,132.5,0.51,4.8
-40.5,46.5,--,--,11.93,6.08,9.9,81.6,0.41,152.9,-0.0,3.0
-40.5,49.5,--,--,12.18,8.04,10.07,79.8,1.19,212.6,0.27,1.6
-40.5,52.5,--,--,12.39,6.74,10.26,82.3,1.26,175.5,0.12,3.2
-40.5,55.5,--,--,12.35,5.79,10.28,81.4,0.82,144.0,-0.26,1.4
-40.5,58.5,--,--,12.53,5.23,10.48,83.8,0.67,123.9,-0.38,4.1
-40.5,61.5,--,--,12.44,4.27,10.57,83.6,0.53,104.2,-0.39,5.1
-40.5,64.5,--,--,12.27,3.41,10.63,81.4,0.46,85.8,-0.32,4.1
-40.5,67.5,--,--,11.81,2.69,10.61,78.0,0.21,70.7,-0.32,2.0
-40.5,70.5,--,--,11.58,2.97,10.82,76.7,0.12,80.8,-0.22,0.7
-40.5,73.5,--,--,11.26,2.87,10.93,76.2,-0.01,81.2,-0.21,0.5
-40.5,76.5,--,--,11.03,2.95,11.0,77.8,-0.03,89.0,-0.17,2.6
-40.5,79.5,--,--,10.75,2.99,10.91,77.5,-0.16,93.0,-0.35,2.5
-40.5,82.5,--,--,10.6,2.75,10.82,79.1,-0.17,86.0,-0.53,4.1
-40.5,85.5,--,--,10.43,2.58,10.74,80.8,-0.16,80.2,-0.64,6.1
-40.5,88.5,--,--,10.37,2.67,10.82,80.9,-0.03,84.7,-0.56,6.4
-40.5,91.5,--,--,10.31,2.84,10.96,79.0,0.07,92.9,-0.39,4.8
-40.5,94.5,--,--,10.27,2.88,11.13,78.6,0.12,95.7,-0.18,4.2
-40.5,97.5,--,--,10.13,2.67,11.07,76.9,0.07,93.5,-0.09,2.8
-40.5,100.5,--,--,10.14,2.3,11.25,75.2,0.16,80.3,0.2,1.5
-40.5,103.5,--,--,10.09,1.99,11.26,72.5,0.13,71.3,0.33,-0.5
-40.5,106.5,--,--,9.87,1.77,10.99,66.9,-0.1,63.3,0.21,-5.7
-40.5,109.5,--,--,9.9,1.76,11.08,67.7,-0.15,62.0,0.41,-4.3
-40.5,112.5,--,--,9.93,2.18,11.05,69.6,-0.24,77.9,0.51,-2.1
-40.5,115.5,--,--,9.84,1.93,10.75,69.8,-0.49,71.1,0.4,-1.3
-40.5,118.5,--,--,9.95,1.83,10.51,73.4,-0.42,69.3,0.48,3.5
-40.5,121.5,--,--,9.99,1.96,10.39,73.6,-0.45,77.7,0.5,4.5
-40.5,124.5,--,--,10.14,2.25,10.42,71.0,-0.37,91.4,0.61,2.7
-40.5,127.5,--,--,10.21,2.53,10.53,71.1,-0.36,106.2,0.79,3.1
-40.5,130.5,--,--,10.46,2.58,10.59,71.9,-0.17,116.3,1.01,4.1
-40.5,133.5,--,--,10.56,2.3,10.14,68.7,-0.21,106.3,0.7,0.7
-40.5,136.5,--,--,10.69,1.92,9.61,65.6,-0.28,88.3,0.35,-2.0
-40.5,139.5,--,--,11.21,1.88,9.45,67.3,-0.15,83.4,0.26,-0.6
-40.5,142.5,--,--,11.68,1.71,9.14,64.6,-0.02,66.2,0.1,-2.6
-40.5,145.5,Burnie,Australia,10.94,1.82,7.27,55.3,-0.03,57.6,-0.1,-6.7
-40.5,148.5,Launceston,Australia,11.56,0.98,7.45,42.3,-0.11,45.4,-0.31,-11.9
-40.5,151.5,--,--,12.82,1.36,8.44,50.8,0.07,55.8,-0.55,-7.5
-40.5,154.5,--,--,12.78,1.56,8.25,53.0,0.08,54.3,-0.56,-7.9
-40.5,157.5,--,--,12.68,2.25,8.44,56.9,0.04,70.6,-0.33,-6.6
-40.5,160.5,--,--,12.59,3.17,8.72,62.0,0.06,95.7,-0.06,-3.3
-40.5,163.5,--,--,12.54,3.28,8.73,64.9,0.16,93.7,0.0,-1.4
-40.5,166.5,--,--,12.36,3.11,8.18,63.4,0.02,90.3,-0.31,-2.6
-40.5,169.5,--,--,12.46,1.76,7.05,57.4,0.08,52.4,-1.09,-6.7
-40.5,172.5,Nelson,New Zealand,11.38,2.03,6.28,56.0,0.09,47.5,-0.48,-5.7
-40.5,175.5,Wellington,New Zealand,10.4,3.03,5.96,61.2,0.07,95.0,0.25,0.5
-40.5,178.5,--,--,12.43,3.01,8.26,56.6,0.14,135.6,0.61,1.6
-40.5,-178.5,--,--,12.82,3.52,8.7,59.0,0.54,135.3,0.26,-1.2
-40.5,-175.5,--,--,12.81,3.15,8.57,65.6,0.84,115.2,-0.03,0.9
-40.5,-172.5,--,--,12.76,3.5,8.5,68.1,1.08,128.7,-0.11,1.0
-40.5,-169.5,--,--,12.73,3.78,8.83,69.6,1.35,139.9,0.25,1.2
-40.5,-166.5,--,--,12.68,6.09,9.43,69.8,1.55,222.6,0.86,1.3
-40.5,-163.5,--,--,12.55,6.22,9.81,71.1,1.64,222.9,1.22,2.5
-40.5,-160.5,--,--,12.37,4.7,9.64,73.0,1.61,171.8,1.0,4.2
-40.5,-157.5,--,--,12.18,3.03,9.21,74.3,1.5,108.9,0.48,4.7
-40.5,-154.5,--,--,11.92,2.39,8.64,71.2,1.28,83.1,-0.15,0.8
-40.5,-151.5,--,--,11.69,2.72,8.11,69.4,1.11,94.2,-0.7,-1.2
-40.5,-148.5,--,--,11.52,2.55,7.56,70.7,1.03,88.3,-1.28,-0.0
-40.5,-145.5,--,--,11.22,2.2,6.78,69.7,0.81,71.0,-2.15,-1.6
-40.5,-142.5,--,--,11.22,2.85,7.07,73.4,0.81,87.7,-1.98,1.2
-40.5,-139.5,--,--,11.21,2.92,7.73,77.7,0.8,88.6,-1.38,5.2
-40.5,-136.5,--,--,11.04,3.5,8.25,77.3,0.58,101.1,-0.9,4.6
-40.5,-133.5,--,--,10.91,2.81,8.7,76.1,0.38,79.6,-0.48,3.5
-40.5,-130.5,--,--,10.74,2.15,8.88,74.1,0.17,60.1,-0.31,1.5
-40.5,-127.5,--,--,10.54,2.48,9.13,72.6,-0.02,71.7,-0.07,-0.1
-40.5,-124.5,--,--,10.42,2.07,9.43,72.8,-0.14,57.0,0.24,0.3
-40.5,-121.5,--,--,10.17,2.0,9.35,71.4,-0.41,53.5,0.15,-1.5
-40.5,-118.5,--,--,10.0,2.38,9.66,71.9,-0.58,63.5,0.42,-1.2
-40.5,-115.5,--,--,9.88,2.8,9.84,71.7,-0.68,73.4,0.55,-1.6
-40.5,-112.5,--,--,9.92,2.63,9.81,71.4,-0.68,66.1,0.46,-2.7
-40.5,-109.5,--,--,10.03,2.54,9.92,69.9,-0.54,62.5,0.58,-4.6
-40.5,-106.5,--,--,10.06,2.66,9.92,67.3,-0.4,66.1,0.65,-7.5
-40.5,-103.5,--,--,10.05,2.96,9.83,65.8,-0.32,79.8,0.66,-9.4
-40.5,-100.5,--,--,10.04,2.96,9.55,65.6,-0.24,80.0,0.5,-9.7
-40.5,-97.5,--,--,9.99,2.7,9.2,65.6,-0.24,72.3,0.24,-9.6
-40.5,-94.5,--,--,10.11,2.91,9.25,67.0,-0.09,86.7,0.43,-8.4
-40.5,-91.5,--,--,10.09,3.56,9.31,67.2,-0.14,113.7,0.61,-8.7
-40.5,-88.5,--,--,10.36,4.76,9.87,67.6,0.1,161.3,1.3,-8.8
-40.5,-85.5,--,--,10.55,4.91,9.89,67.1,0.31,177.8,1.55,-8.8
-40.5,-82.5,--,--,10.69,3.88,9.56,67.5,0.41,141.2,1.53,-8.0
-40.5,-79.5,--,--,10.81,3.0,8.91,67.0,0.55,120.7,1.22,-6.4
-40.5,-76.5,--,--,10.72,3.01,7.92,64.3,0.44,128.8,0.52,-4.4
-40.5,-73.5,Puerto Montt,Chile,9.35,7.3,5.27,67.2,0.18,148.7,0.37,1.9
-40.5,-70.5,San Carlos de Bariloche,Argentina,5.26,4.15,3.46,57.3,0.67,156.1,0.4,-1.1
-40.5,-67.5,General Roca,Argentina,9.75,1.1,4.88,44.6,1.02,119.9,0.48,-3.0
-40.5,-64.5,San Antonio Oeste,Argentina,12.46,1.47,4.86,45.7,1.01,156.6,-0.01,-2.2
-40.5,-61.5,Viedma,Argentina,11.78,1.76,6.2,48.1,1.29,133.4,-0.19,-3.2
-40.5,-58.5,--,--,10.14,1.54,6.88,55.3,1.15,99.0,-0.27,0.5
-40.5,-55.5,--,--,9.24,2.26,6.65,60.1,1.08,137.3,-0.66,3.0
-40.5,-52.5,--,--,13.27,3.02,8.04,63.6,2.24,106.0,-0.31,-1.6
-40.5,-49.5,--,--,13.17,2.8,8.1,63.4,1.54,83.5,-0.47,-5.1
-40.5,-46.5,--,--,12.29,2.3,7.83,59.2,1.18,64.2,-0.73,-10.2
-40.5,-43.5,--,--,11.85,2.32,7.96,60.1,1.12,63.0,-0.79,-11.5
-40.5,-40.5,--,--,11.86,2.51,8.38,61.6,1.23,66.6,-0.7,-12.6
-40.5,-37.5,--,--,11.87,2.94,8.69,65.5,1.31,75.5,-0.69,-10.2
-40.5,-34.5,--,--,11.2,2.86,8.25,66.0,0.92,72.4,-1.18,-9.7
-40.5,-31.5,--,--,11.49,3.9,8.7,68.2,1.21,95.9,-0.88,-8.0
-40.5,-28.5,--,--,11.11,4.15,8.74,68.5,0.81,101.8,-0.98,-8.3
-40.5,-25.5,--,--,10.77,3.25,8.76,71.7,0.57,81.7,-1.04,-5.1
-40.5,-22.5,--,--,10.43,3.26,8.79,71.4,0.39,83.5,-1.0,-5.5
-40.5,-19.5,--,--,10.06,3.77,8.88,69.1,0.21,98.7,-0.92,-7.4
-40.5,-16.5,--,--,9.8,4.27,9.28,74.0,0.05,110.0,-0.57,-2.7
-40.5,-13.5,--,--,9.52,4.5,9.46,74.1,-0.12,120.0,-0.37,-2.5
-40.5,-10.5,--,--,9.35,4.24,9.85,75.1,-0.12,115.7,0.11,-1.3
-40.5,-7.5,--,--,9.2,3.83,10.33,78.2,-0.08,104.6,0.6,1.4
-40.5,-4.5,--,--,8.97,4.36,10.57,79.7,-0.17,122.5,0.77,2.2
-40.5,-1.5,--,--,8.9,5.13,10.57,79.5,-0.17,148.2,0.73,1.4
-43.5,1.5,--,--,6.63,4.0,10.81,85.6,-0.3,106.4,0.19,4.1
-43.5,4.5,--,--,6.52,3.47,10.53,86.8,-0.38,96.6,-0.08,5.6
-43.5,7.5,--,--,6.39,3.06,10.25,86.9,-0.34,92.9,-0.16,6.3
-43.5,10.5,--,--,6.82,3.61,10.22,86.3,-0.08,114.4,-0.19,5.6
-43.5,13.5,--,--,7.33,3.86,10.14,85.7,-0.08,122.8,-0.38,4.9
-43.5,16.5,--,--,7.08,3.38,9.61,83.7,-0.84,110.8,-0.82,3.1
-43.5,19.5,--,--,7.56,3.53,9.62,82.2,-0.69,120.4,-0.62,2.6
-43.5,22.5,--,--,8.28,3.68,9.83,82.4,-0.41,120.2,-0.44,2.9
-43.5,25.5,--,--,8.32,2.91,9.5,80.9,-0.26,99.5,-0.54,2.3
-43.5,28.5,--,--,8.41,2.85,9.59,79.7,-0.23,91.6,-0.63,1.1
-43.5,31.5,--,--,8.1,2.88,9.63,79.6,-0.51,88.9,-0.72,0.9
-43.5,34.5,--,--,7.87,3.35,9.84,80.9,-0.26,106.1,-0.34,3.9
-43.5,37.5,--,--,7.61,3.98,9.84,81.7,-0.01,127.7,-0.27,6.1
-43.5,40.5,--,--,7.8,5.0,10.1,83.0,0.54,155.7,-0.11,7.3
-43.5,43.5,--,--,7.34,5.08,9.84,82.7,0.55,151.6,-0.35,7.5
-43.5,46.5,--,--,6.51,4.38,9.54,82.7,0.19,127.1,-0.64,8.2
-43.5,49.5,--,--,6.61,4.76,9.91,83.6,0.69,141.3,-0.31,9.1
-43.5,52.5,--,--,6.72,5.57,10.05,83.7,0.49,165.1,-0.52,7.0
-43.5,55.5,--,--,7.74,5.65,10.51,84.7,0.72,151.6,-0.55,5.0
-43.5,58.5,--,--,9.38,5.28,11.17,88.0,0.74,118.8,-0.68,4.7
-43.5,61.5,--,--,9.35,4.86,11.16,86.2,-0.0,105.9,-0.83,3.3
-43.5,64.5,--,--,10.13,4.99,11.82,86.5,0.75,108.5,0.01,5.0
-43.5,67.5,--,--,8.79,4.25,11.25,81.6,-0.02,102.1,-0.18,2.4
-43.5,70.5,--,--,9.4,4.31,12.02,85.0,0.4,100.6,0.22,4.5
-43.5,73.5,--,--,9.31,3.73,12.19,85.0,0.44,88.3,0.36,4.5
-43.5,76.5,--,--,9.21,3.5,12.39,83.8,0.44,83.5,0.43,3.9
-43.5,79.5,--,--,8.2,3.27,11.83,80.0,-0.39,79.3,-0.13,0.8
-43.5,82.5,--,--,8.71,3.08,12.47,83.0,0.16,75.4,0.41,4.2
-43.5,85.5,--,--,8.69,2.66,12.33,83.8,0.07,65.7,0.14,5.0
-43.5,88.5,--,--,8.69,2.42,12.2,83.5,0.11,60.0,0.0,5.5
-43.5,91.5,--,--,8.77,2.65,12.18,82.4,0.25,68.1,0.03,5.0
-43.5,94.5,--,--,8.7,3.04,12.07,79.2,0.22,80.4,-0.01,2.1
-43.5,97.5,--,--,8.81,3.61,12.15,78.8,0.23,92.8,0.05,1.2
-43.5,100.5,--,--,8.77,3.92,12.3,77.3,0.14,102.1,0.27,-0.1
-43.5,103.5,--,--,8.64,3.78,12.33,76.0,0.04,101.8,0.47,-0.7
-43.5,106.5,--,--,8.63,3.51,12.5,75.1,0.02,97.5,0.77,-1.3
-43.5,109.5,--,--,8.59,3.24,12.53,74.2,-0.05,92.0,0.97,-1.7
-43.5,112.5,--,--,8.58,3.42,12.59,74.5,-0.1,102.0,1.21,-0.7
-43.5,115.5,--,--,8.55,3.15,12.4,74.7,-0.2,96.8,1.19,-0.2
-43.5,118.5,--,--,8.56,2.72,12.08,73.6,-0.24,88.2,1.04,-0.5
-43.5,121.5,--,--,8.64,2.72,11.79,74.2,-0.27,89.1,0.88,0.4
-43.5,124.5,--,--,8.79,2.92,11.72,76.0,-0.19,97.3,0.92,2.5
-43.5,127.5,--,--,8.9,3.42,11.51,76.4,-0.25,113.3,0.76,2.5
-43.5,130.5,--,--,9.12,3.66,11.52,76.4,-0.12,129.7,0.93,3.0
-43.5,133.5,--,--,9.31,3.29,11.16,75.2,-0.06,123.6,0.72,2.5
-43.5,136.5,--,--,9.45,2.86,10.81,73.2,-0.1,111.6,0.56,1.0
-43.5,139.5,--,--,9.75,2.9,10.61,72.8,-0.03,112.8,0.59,1.2
-43.5,142.5,--,--,10.2,2.78,10.38,73.3,0.04,101.5,0.51,1.9
-43.5,145.5,--,--,9.66,3.34,8.66,71.2,0.12,81.4,0.51,-0.3
-43.5,148.5,Hobart,Australia,10.73,1.41,8.58,58.7,0.21,57.1,0.31,-5.6
-43.5,151.5,--,--,11.51,1.7,9.71,56.6,0.39,71.0,0.4,-7.9
-43.5,154.5,--,--,11.3,1.33,9.29,56.6,0.37,51.7,0.15,-8.5
-43.5,157.5,--,--,11.07,1.55,8.92,57.0,0.19,57.3,-0.14,-9.7
-43.5,160.5,--,--,11.06,2.51,8.74,61.3,0.24,87.8,-0.31,-6.4
-43.5,163.5,--,--,11.17,3.12,8.8,67.3,0.33,106.1,-0.24,-0.4
-43.5,166.5,--,--,11.22,4.5,8.24,64.5,0.24,106.5,-0.33,-0.2
-43.5,169.5,--,--,8.53,5.04,4.37,56.8,0.33,77.4,-0.58,-8.2
-43.5,172.5,Christchurch,New Zealand,8.03,2.12,3.76,55.5,0.29,63.3,-0.38,-6.8
-43.5,175.5,--,--,10.41,1.17,8.1,55.2,0.22,87.2,0.18,0.4
-43.5,178.5,--,--,10.67,1.58,9.06,61.6,0.43,95.2,0.68,2.1
-43.5,-178.5,--,--,11.09,2.82,9.55,66.2,0.77,126.4,0.9,1.4
-43.5,-175.5,--,--,11.54,2.91,9.63,71.7,1.07,114.7,0.74,2.5
-43.5,-172.5,--,--,11.67,3.59,9.49,71.9,1.18,139.0,0.5,0.8
-43.5,-169.5,--,--,11.46,3.49,9.45,71.8,1.27,142.0,0.53,1.3
-43.5,-166.5,--,--,11.46,4.63,9.65,74.8,1.54,190.5,0.75,4.7
-43.5,-163.5,--,--,11.15,5.37,9.64,75.9,1.5,215.5,0.7,6.0
-43.5,-160.5,--,--,11.02,4.87,9.44,78.7,1.55,188.3,0.41,8.4
-43.5,-157.5,--,--,10.95,4.07,9.21,79.5,1.65,161.2,0.17,9.0
-43.5,-154.5,--,--,10.71,3.44,8.85,78.3,1.44,138.5,-0.28,7.0
-43.5,-151.5,--,--,10.41,2.87,8.46,76.3,1.23,113.8,-0.73,4.3
-43.5,-148.5,--,--,10.22,2.82,8.15,76.6,1.12,114.6,-1.09,4.2
-43.5,-145.5,--,--,9.97,2.11,7.55,75.5,0.99,85.7,-1.7,2.7
-43.5,-142.5,--,--,9.77,1.83,7.41,74.8,0.83,67.3,-1.96,1.3
-43.5,-139.5,--,--,9.64,2.91,8.01,79.0,0.77,103.8,-1.37,5.1
-43.5,-136.5,--,--,9.54,3.5,8.98,80.8,0.72,121.0,-0.42,6.7
-43.5,-133.5,--,--,9.51,2.78,9.73,80.1,0.64,88.2,0.22,5.2
-43.5,-130.5,--,--,9.29,2.25,9.88,79.5,0.43,70.7,0.39,4.9
-43.5,-127.5,--,--,9.05,2.32,9.99,78.6,0.19,74.9,0.5,4.0
-43.5,-124.5,--,--,8.77,1.96,10.03,77.6,-0.1,60.4,0.53,3.0
-43.5,-121.5,--,--,8.55,1.97,10.03,77.8,-0.31,58.9,0.52,3.3
-43.5,-118.5,--,--,8.34,2.38,10.11,78.2,-0.54,71.0,0.55,3.7
-43.5,-115.5,--,--,8.23,2.76,10.24,79.5,-0.63,81.1,0.65,4.7
-43.5,-112.5,--,--,8.36,3.23,10.28,79.0,-0.55,90.9,0.62,3.7
-43.5,-109.5,--,--,8.36,3.34,10.11,75.4,-0.56,95.1,0.42,-0.4
-43.5,-106.5,--,--,8.32,3.17,10.14,71.8,-0.51,92.4,0.51,-3.6
-43.5,-103.5,--,--,8.36,3.03,10.14,68.9,-0.37,89.8,0.56,-6.6
-43.5,-100.5,--,--,8.34,2.97,9.8,68.8,-0.34,92.5,0.29,-7.1
-43.5,-97.5,--,--,8.26,2.99,9.54,70.0,-0.35,92.6,0.15,-6.0
-43.5,-94.5,--,--,8.27,2.64,9.64,69.6,-0.31,79.5,0.36,-6.6
-43.5,-91.5,--,--,8.31,2.49,9.92,69.0,-0.26,78.9,0.76,-7.3
-43.5,-88.5,--,--,8.46,3.0,10.15,70.0,-0.16,97.5,1.09,-6.9
-43.5,-85.5,--,--,8.58,3.84,10.01,69.7,-0.1,137.7,1.15,-7.4
-43.5,-82.5,--,--,8.94,4.27,9.85,69.0,0.15,160.7,1.23,-7.8
-43.5,-79.5,--,--,9.22,3.81,9.37,68.2,0.23,140.6,1.06,-7.7
-43.5,-76.5,--,--,9.44,4.37,8.59,68.9,0.28,140.8,0.75,-3.9
-43.5,-73.5,Castro,Chile,7.75,12.18,5.27,77.9,0.22,156.3,0.58,5.5
-43.5,-70.5,Esquel,Argentina,5.17,3.35,3.67,62.9,0.55,148.9,0.38,2.5
-43.5,-67.5,--,--,9.95,0.75,5.07,46.9,1.2,106.5,0.5,-1.5
-43.5,-64.5,Trelew,Argentina,10.73,0.95,6.65,46.5,0.83,145.3,0.24,-0.3
-43.5,-61.5,--,--,9.3,1.41,7.73,50.0,0.68,154.6,0.15,-0.7
-43.5,-58.5,--,--,7.45,1.69,7.69,55.6,0.44,135.5,0.19,1.3
-43.5,-55.5,--,--,8.77,2.33,8.2,65.2,1.03,135.0,0.06,4.4
-43.5,-52.5,--,--,10.47,3.23,8.66,66.6,1.03,124.6,-0.27,-1.5
-43.5,-49.5,--,--,10.55,3.65,8.81,68.4,1.13,126.5,-0.18,-1.6
-43.5,-46.5,--,--,9.78,3.58,8.81,67.8,1.02,121.1,-0.13,-2.3
-43.5,-43.5,--,--,9.29,3.05,8.93,64.7,1.06,97.8,-0.17,-6.3
-43.5,-40.5,--,--,9.05,2.68,8.86,60.9,1.12,81.6,-0.44,-12.2
-43.5,-37.5,--,--,8.97,2.45,8.99,63.2,1.22,72.6,-0.55,-11.4
-43.5,-34.5,--,--,8.47,2.2,8.95,65.5,0.92,66.5,-0.73,-10.4
-43.5,-31.5,--,--,8.87,2.63,9.22,69.7,1.39,76.8,-0.63,-7.6
-43.5,-28.5,--,--,8.44,3.45,9.08,70.4,1.1,98.9,-0.77,-8.0
-43.5,-25.5,--,--,8.47,3.1,9.34,72.3,1.08,84.2,-0.7,-7.1
-43.5,-22.5,--,--,8.55,2.87,9.62,72.5,1.07,76.3,-0.59,-7.3
-43.5,-19.5,--,--,7.93,2.36,9.19,70.6,0.6,64.8,-1.01,-8.9
-43.5,-16.5,--,--,7.29,2.24,9.04,73.7,0.29,63.8,-1.09,-5.1
-43.5,-13.5,--,--,7.21,2.67,9.39,78.0,0.22,71.4,-0.92,-1.1
-43.5,-10.5,--,--,7.03,3.05,9.62,80.0,-0.18,80.2,-0.89,-0.6
-43.5,-7.5,--,--,7.02,3.52,10.06,82.5,-0.04,96.3,-0.37,1.6
-43.5,-4.5,--,--,6.75,3.77,10.51,84.4,-0.11,101.2,0.12,3.9
-43.5,-1.5,--,--,6.72,4.33,10.97,85.2,-0.11,115.6,0.48,4.2
-46.5,1.5,--,--,3.64,3.55,10.14,84.9,-0.37,107.9,-0.87,2.2
-46.5,4.5,--,--,3.78,3.7,10.35,86.1,-0.46,110.5,-0.81,3.3
-46.5,7.5,--,--,3.49,3.41,10.01,86.1,-0.49,106.4,-0.95,4.7
-46.5,10.5,--,--,3.86,3.45,10.02,87.4,-0.55,101.3,-1.26,4.8
-46.5,13.5,--,--,3.92,2.77,9.72,87.2,-0.48,86.5,-1.36,5.2
-46.5,16.5,--,--,4.2,2.6,9.35,87.3,-0.46,80.9,-1.8,5.3
-46.5,19.5,--,--,4.06,2.56,8.91,85.4,-0.61,82.4,-2.08,3.8
-46.5,22.5,--,--,4.01,3.13,9.15,85.0,-0.67,102.2,-1.77,4.0
-46.5,25.5,--,--,4.17,3.38,9.43,85.4,-0.46,112.8,-1.42,4.6
-46.5,28.5,--,--,4.69,3.51,9.62,84.5,-0.28,107.3,-1.5,2.8
-46.5,31.5,--,--,4.93,3.36,9.82,84.6,-0.44,92.6,-1.6,2.3
-46.5,34.5,--,--,4.97,3.41,10.02,85.6,-0.27,93.0,-1.36,4.7
-46.5,37.5,--,--,4.36,3.59,9.77,84.2,-0.46,103.6,-1.46,5.4
-46.5,40.5,--,--,4.42,4.42,9.84,85.2,-0.25,128.8,-1.5,6.9
-46.5,43.5,--,--,4.45,4.32,9.9,85.6,-0.15,125.0,-1.61,6.7
-46.5,46.5,--,--,4.34,4.48,10.1,85.3,-0.06,129.4,-1.44,6.5
-46.5,49.5,--,--,4.11,4.41,10.45,83.8,0.16,128.2,-0.98,6.2
-46.5,52.5,--,--,4.04,4.34,10.68,82.6,0.29,126.4,-0.82,5.2
-46.5,55.5,--,--,4.31,4.42,11.09,81.8,0.32,125.3,-0.75,3.2
-46.5,58.5,--,--,5.07,4.44,11.62,82.7,0.41,117.8,-0.6,2.1
-46.5,61.5,--,--,5.62,4.4,11.84,82.4,0.56,116.5,-0.36,1.9
-46.5,64.5,--,--,5.19,4.24,11.7,80.3,0.48,122.9,-0.01,2.1
-46.5,67.5,--,--,4.68,3.82,11.82,78.0,0.45,113.3,0.34,1.9
-46.5,70.5,--,--,4.89,3.59,12.28,78.8,0.55,105.5,0.51,2.4
-46.5,73.5,--,--,5.34,3.69,12.71,80.5,0.59,101.1,0.64,3.2
-46.5,76.5,--,--,5.79,4.17,13.0,82.8,0.41,103.8,0.62,3.2
-46.5,79.5,--,--,5.4,4.22,12.83,81.2,0.27,113.1,0.78,2.6
