Latitude (deg N),Longitude (deg E),City Name,Country,Temperature (deg C),Precip (mm per day),Wind Speed (m/s),% Cloud Cover,Temp Anom (deg C),% Normal Precip,Wind Anom (m/s),Cloud Anom (%)
-40.5,-61.5,Viedma,Argentina,13.65,1.46,5.92,58.6,1.04,102.6,-0.82,5.0
-40.5,-58.5,--,--,13.35,1.58,6.81,62.2,1.25,96.0,-0.63,5.4
-40.5,-55.5,--,--,12.21,1.86,6.75,61.8,1.2,114.5,-0.68,4.5
-40.5,-52.5,--,--,15.02,5.3,8.48,68.2,1.47,180.5,-0.29,2.0
-40.5,-49.5,--,--,15.51,6.16,8.87,72.3,1.48,182.9,-0.02,2.9
-40.5,-46.5,--,--,15.05,4.89,9.13,73.1,1.38,134.1,0.25,3.0
-40.5,-43.5,--,--,14.39,4.67,9.47,70.8,1.0,118.8,0.45,-0.9
-40.5,-40.5,--,--,14.33,5.47,10.17,70.8,1.05,130.6,0.9,-2.3
-40.5,-37.5,--,--,14.07,5.3,10.53,69.8,0.85,112.3,1.0,-4.8
-40.5,-34.5,--,--,13.88,5.6,10.9,71.2,0.89,117.5,1.26,-3.6
-40.5,-31.5,--,--,13.72,5.22,11.17,72.8,0.69,103.0,1.25,-2.8
-40.5,-28.5,--,--,13.44,5.5,11.23,75.1,0.49,107.9,1.2,-0.6
-40.5,-25.5,--,--,13.48,7.37,11.6,77.1,0.64,147.3,1.49,1.6
-40.5,-22.5,--,--,13.32,7.79,11.57,77.9,0.63,155.9,1.46,2.7
-40.5,-19.5,--,--,13.15,7.01,11.65,78.3,0.68,144.2,1.6,3.0
-40.5,-16.5,--,--,13.0,6.48,11.66,79.3,0.64,137.4,1.61,3.2
-40.5,-13.5,--,--,12.85,5.66,11.52,78.3,0.64,123.9,1.55,1.8
-40.5,-10.5,--,--,12.76,4.48,11.26,75.4,0.74,98.4,1.42,-1.0
-40.5,-7.5,--,--,12.49,3.73,10.75,74.2,0.7,81.8,0.97,-2.8
-40.5,-4.5,--,--,12.21,3.22,10.33,74.2,0.56,68.8,0.53,-3.9
-40.5,-1.5,--,--,12.05,3.05,10.0,74.8,0.38,66.9,0.18,-4.3
-43.5,1.5,--,--,9.48,2.9,10.67,77.8,0.45,63.3,0.14,-4.1
-43.5,4.5,--,--,9.12,2.68,10.33,77.6,0.21,61.7,-0.11,-4.2
-43.5,7.5,--,--,8.92,2.99,10.18,79.2,0.21,73.1,-0.09,-2.2
-43.5,10.5,--,--,9.1,3.64,10.13,81.9,0.2,94.2,-0.18,-0.1
-43.5,13.5,--,--,9.91,4.45,9.99,83.6,0.36,117.9,-0.43,0.9
-43.5,16.5,--,--,10.37,4.43,9.51,82.9,0.41,122.2,-0.73,0.8
-43.5,19.5,--,--,11.01,3.82,9.63,83.0,0.73,106.9,-0.4,1.4
-43.5,22.5,--,--,11.49,3.62,9.57,81.5,1.04,104.3,-0.36,0.1
-43.5,25.5,--,--,11.0,3.13,9.08,80.5,0.61,91.0,-0.72,-0.5
-43.5,28.5,--,--,10.88,2.56,9.24,79.1,0.52,75.4,-0.59,-2.1
-43.5,31.5,--,--,10.42,2.51,9.24,79.5,0.23,72.7,-0.58,-1.1
-43.5,34.5,--,--,10.67,3.07,9.55,80.5,0.82,84.7,-0.25,0.8
-43.5,37.5,--,--,10.23,3.26,9.48,81.6,0.71,87.4,-0.31,2.4
-43.5,40.5,--,--,9.63,3.03,9.68,80.2,0.19,80.2,-0.22,0.3
-43.5,43.5,--,--,8.81,2.69,9.71,78.2,-0.23,73.6,-0.14,-1.5
-43.5,46.5,--,--,8.38,2.34,9.87,78.7,-0.08,65.8,0.12,0.7
-43.5,49.5,--,--,7.83,2.32,9.82,77.5,-0.36,65.7,-0.04,-0.7
-43.5,52.5,--,--,8.37,2.11,10.47,81.7,-0.32,58.3,0.22,1.1
-43.5,55.5,--,--,9.27,2.48,11.04,84.1,-0.24,64.2,0.33,1.1
-43.5,58.5,--,--,10.37,2.92,11.64,84.6,-0.49,67.3,0.31,-0.5
-43.5,61.5,--,--,10.89,3.32,11.76,83.0,-0.69,71.5,0.22,-1.7
-43.5,64.5,--,--,10.8,3.42,11.47,79.9,-0.65,75.2,0.18,-3.1
-43.5,67.5,--,--,9.83,2.63,10.48,75.8,-0.97,63.6,-0.4,-5.4
-43.5,70.5,--,--,10.47,3.6,11.7,78.1,-0.37,84.2,0.55,-3.6
-43.5,73.5,--,--,10.23,3.64,11.44,77.0,-0.48,84.1,0.31,-4.7
-43.5,76.5,--,--,10.45,4.22,11.92,76.0,-0.08,97.8,0.84,-5.5
-43.5,79.5,--,--,10.46,4.54,11.94,76.6,0.22,109.0,0.99,-4.2
-43.5,82.5,--,--,10.43,4.55,11.95,76.1,0.21,112.7,0.92,-4.8
-43.5,85.5,--,--,10.73,4.87,12.32,76.8,0.56,123.3,1.29,-4.1
-43.5,88.5,--,--,10.76,4.37,12.24,76.0,0.79,114.1,1.3,-4.3
-43.5,91.5,--,--,10.76,3.91,11.99,75.5,0.97,104.7,1.15,-4.6
-43.5,94.5,--,--,10.66,3.91,11.48,74.2,0.94,107.9,0.69,-5.8
-43.5,97.5,--,--,10.81,4.88,11.42,75.0,0.94,128.4,0.54,-5.7
-43.5,100.5,--,--,10.99,5.5,11.58,76.0,0.96,138.6,0.69,-5.2
-43.5,103.5,--,--,10.99,4.64,11.61,75.4,0.95,119.2,0.83,-5.5
-43.5,106.5,--,--,10.87,3.34,11.38,76.0,0.82,89.3,0.69,-4.8
-43.5,109.5,--,--,10.84,3.54,11.25,79.0,0.68,94.1,0.61,-1.9
-43.5,112.5,--,--,10.96,4.99,11.2,81.7,0.63,133.7,0.64,0.8
-43.5,115.5,--,--,11.04,3.68,10.71,80.8,0.56,102.5,0.26,0.4
-43.5,118.5,--,--,11.14,2.85,10.43,80.0,0.51,83.6,0.09,0.2
-43.5,121.5,--,--,11.17,2.77,10.45,77.6,0.41,84.7,0.26,-1.2
-43.5,124.5,--,--,11.19,2.69,10.49,77.4,0.28,87.1,0.42,-1.4
-43.5,127.5,--,--,11.51,2.33,10.78,79.7,0.45,74.7,0.83,1.2
-43.5,130.5,--,--,11.47,2.26,10.75,80.1,0.33,79.4,1.01,2.6
-43.5,133.5,--,--,11.64,2.45,10.89,81.2,0.41,92.8,1.33,4.4
-43.5,136.5,--,--,11.67,2.54,10.68,80.0,0.28,101.4,1.25,3.5
-43.5,139.5,--,--,11.68,3.02,10.51,78.7,0.1,115.8,1.23,2.2
-43.5,142.5,--,--,12.08,2.96,10.56,80.2,0.23,110.0,1.44,4.7
-43.5,145.5,--,--,11.38,4.07,8.67,80.5,0.33,116.4,1.19,6.2
-43.5,148.5,Hobart,Australia,12.63,3.07,9.19,72.0,0.63,151.3,1.51,4.6
-43.5,151.5,--,--,13.37,3.33,10.6,74.6,0.46,143.7,1.72,5.2
-43.5,154.5,--,--,13.22,2.95,10.67,77.0,0.58,124.3,1.96,6.5
-43.5,157.5,--,--,12.69,3.11,10.45,77.4,0.13,114.1,1.61,5.2
-43.5,160.5,--,--,12.5,3.19,10.32,78.2,0.01,107.8,1.32,4.8
-43.5,163.5,--,--,12.61,3.02,10.21,75.8,0.11,96.6,1.09,3.0
-43.5,166.5,--,--,12.8,3.93,9.1,67.1,0.2,90.0,0.39,-0.8
-43.5,169.5,--,--,9.17,5.63,5.14,62.2,-0.16,90.7,0.17,-3.6
-43.5,172.5,Christchurch,New Zealand,8.64,3.26,4.22,62.0,0.25,101.9,0.19,-0.2
-43.5,175.5,--,--,12.15,1.99,8.3,56.9,0.46,108.2,0.46,0.0
-43.5,178.5,--,--,12.71,1.79,8.79,61.0,0.73,80.4,0.33,-2.3
-43.5,-178.5,--,--,13.21,2.1,9.11,62.7,0.94,77.7,0.33,-5.6
-43.5,-175.5,--,--,13.65,3.05,9.27,67.5,1.14,97.5,0.24,-4.4
-43.5,-172.5,--,--,13.74,4.13,9.61,71.0,1.14,118.9,0.38,-2.0
-43.5,-169.5,--,--,13.61,4.66,9.7,71.6,1.13,133.4,0.42,-1.2
-43.5,-166.5,--,--,13.56,3.97,9.72,69.6,1.23,116.1,0.41,-2.7
-43.5,-163.5,--,--,13.56,4.4,9.71,66.7,1.39,131.8,0.38,-5.2
-43.5,-160.5,--,--,13.34,3.85,9.34,62.6,1.26,110.9,-0.04,-9.7
-43.5,-157.5,--,--,13.28,3.8,9.21,66.5,1.31,107.7,-0.21,-6.1
-43.5,-154.5,--,--,13.2,2.85,9.06,69.1,1.3,80.9,-0.4,-4.4
-43.5,-151.5,--,--,12.98,2.5,8.86,70.2,1.18,71.4,-0.58,-3.8
-43.5,-148.5,--,--,12.91,3.29,9.08,73.6,1.24,89.7,-0.39,-0.8
-43.5,-145.5,--,--,12.67,3.34,8.99,74.8,1.07,86.2,-0.52,-0.4
-43.5,-142.5,--,--,12.59,3.36,9.16,76.1,1.08,87.7,-0.36,0.8
-43.5,-139.5,--,--,12.28,2.83,8.98,76.0,0.83,74.6,-0.6,0.5
-43.5,-136.5,--,--,12.11,3.19,8.96,77.6,0.75,87.1,-0.61,2.1
-43.5,-133.5,--,--,11.87,3.87,9.08,79.6,0.55,105.1,-0.55,3.9
-43.5,-130.5,--,--,11.55,4.04,9.23,80.3,0.33,107.9,-0.48,4.3
-43.5,-127.5,--,--,11.49,3.76,9.47,81.2,0.34,98.2,-0.3,4.8
-43.5,-124.5,--,--,11.25,3.72,9.41,81.0,0.19,98.8,-0.31,4.6
-43.5,-121.5,--,--,11.21,3.82,9.37,83.6,0.18,100.9,-0.33,6.4
-43.5,-118.5,--,--,11.11,3.75,9.5,84.6,0.17,101.8,-0.18,7.0
-43.5,-115.5,--,--,11.0,4.46,9.61,82.2,0.1,118.5,-0.08,4.3
-43.5,-112.5,--,--,11.11,5.0,9.72,81.2,0.24,135.1,0.03,3.7
-43.5,-109.5,--,--,11.11,4.91,9.61,78.3,0.23,130.4,-0.14,1.4
-43.5,-106.5,--,--,10.81,3.7,9.14,74.3,-0.0,97.0,-0.61,-1.8
-43.5,-103.5,--,--,10.64,3.56,8.91,72.8,-0.12,95.3,-0.85,-3.1
-43.5,-100.5,--,--,10.51,2.84,8.61,73.0,-0.21,79.1,-1.15,-2.7
-43.5,-97.5,--,--,10.42,3.04,8.35,75.2,-0.26,80.8,-1.4,-0.4
-43.5,-94.5,--,--,10.6,4.58,8.31,75.7,-0.09,116.2,-1.42,-0.6
-43.5,-91.5,--,--,10.76,4.7,8.62,77.2,0.04,115.6,-1.06,0.3
-43.5,-88.5,--,--,10.72,4.03,8.54,79.0,-0.1,95.7,-1.06,2.1
-43.5,-85.5,--,--,10.78,3.69,8.79,78.1,-0.07,92.3,-0.6,1.6
-43.5,-82.5,--,--,11.15,3.69,9.01,77.1,0.17,95.4,-0.15,0.5
-43.5,-79.5,--,--,11.33,3.68,8.63,76.0,0.15,96.8,-0.2,-0.1
-43.5,-76.5,--,--,11.63,4.53,7.94,76.7,0.35,103.9,-0.47,2.5
-43.5,-73.5,Castro,Chile,8.95,8.65,4.36,77.1,0.41,84.4,-0.57,0.8
-43.5,-70.5,Esquel,Argentina,5.09,1.96,2.71,66.7,1.01,62.9,-0.39,0.3
-43.5,-67.5,--,--,8.69,0.51,3.85,46.5,1.13,52.7,-0.51,-4.2
-43.5,-64.5,Trelew,Argentina,12.05,1.17,6.14,47.2,0.91,101.7,-0.54,-3.6
-43.5,-61.5,--,--,12.65,1.8,7.61,55.5,1.13,120.7,-0.56,-0.7
-43.5,-58.5,--,--,11.1,1.56,7.44,63.1,1.44,108.4,-0.36,5.6
-43.5,-55.5,--,--,12.12,2.3,8.3,70.0,1.63,114.4,-0.32,5.3
-43.5,-52.5,--,--,13.29,4.15,9.14,72.5,1.79,154.1,-0.08,2.8
-43.5,-49.5,--,--,13.05,3.89,9.1,71.2,1.38,133.3,-0.22,-0.7
-43.5,-46.5,--,--,12.53,4.7,9.21,72.5,1.26,161.4,-0.05,0.2
-43.5,-43.5,--,--,11.8,4.47,9.38,70.7,0.98,143.5,0.05,-1.9
-43.5,-40.5,--,--,11.25,4.62,9.8,69.7,0.75,135.6,0.31,-4.0
-43.5,-37.5,--,--,10.8,5.0,10.25,70.6,0.64,137.0,0.66,-4.1
-43.5,-34.5,--,--,10.89,5.93,10.93,76.0,1.0,152.6,1.18,0.5
-43.5,-31.5,--,--,10.94,6.11,11.37,79.9,0.95,146.7,1.24,2.9
-43.5,-28.5,--,--,10.65,5.48,11.27,81.4,0.85,128.8,1.12,3.9
-43.5,-25.5,--,--,10.62,5.57,11.46,82.1,0.66,121.7,1.02,3.6
-43.5,-22.5,--,--,10.7,5.29,11.42,82.7,0.71,115.3,0.85,4.3
-43.5,-19.5,--,--,10.49,5.18,11.2,83.5,0.67,114.4,0.68,5.2
-43.5,-16.5,--,--,10.1,5.36,11.23,83.7,0.66,121.0,0.85,5.9
-43.5,-13.5,--,--,10.3,5.9,11.73,83.3,0.93,128.2,1.27,5.2
-43.5,-10.5,--,--,10.18,5.38,11.77,82.4,0.71,114.9,1.2,2.9
-43.5,-7.5,--,--,10.07,4.42,11.8,82.1,0.8,98.3,1.32,2.1
-43.5,-4.5,--,--,9.86,3.63,11.55,80.9,0.84,83.5,1.14,0.7
-43.5,-1.5,--,--,9.66,3.26,11.08,79.2,0.69,72.1,0.63,-1.8
-46.5,1.5,--,--,6.87,4.58,11.71,79.8,0.78,114.4,0.79,-1.2
-46.5,4.5,--,--,7.03,4.1,11.58,78.6,0.83,99.8,0.61,-2.8
-46.5,7.5,--,--,6.57,3.25,11.09,77.4,0.67,81.2,0.3,-3.2
-46.5,10.5,--,--,6.83,3.28,11.22,81.3,0.51,77.3,0.15,-0.8
-46.5,13.5,--,--,6.69,3.03,10.85,83.9,0.39,75.3,-0.02,1.9
-46.5,16.5,--,--,6.78,3.24,10.74,85.1,0.33,83.2,-0.06,3.3
-46.5,19.5,--,--,6.92,3.6,10.64,86.2,0.44,98.3,0.02,4.4
-46.5,22.5,--,--,7.09,3.23,10.5,87.0,0.63,94.1,0.01,5.4
-46.5,25.5,--,--,6.87,3.22,10.35,86.6,0.49,93.8,-0.07,5.1
-46.5,28.5,--,--,7.21,3.29,10.66,87.4,0.55,92.3,0.05,5.1
-46.5,31.5,--,--,7.58,3.32,10.92,88.9,0.55,89.9,0.1,5.9
-46.5,34.5,--,--,7.54,3.29,11.09,88.0,0.61,91.2,0.3,6.3
-46.5,37.5,--,--,6.77,2.98,10.73,85.1,0.3,84.6,0.12,5.4
-46.5,40.5,--,--,6.46,3.46,10.86,83.6,0.11,94.8,0.12,4.2
-46.5,43.5,--,--,6.32,3.97,11.05,82.7,-0.12,105.1,0.07,1.9
-46.5,46.5,--,--,5.81,3.34,10.93,80.7,-0.39,90.7,-0.02,-0.2
-46.5,49.5,--,--,5.28,2.88,10.96,78.7,-0.56,80.6,0.11,-1.1
-46.5,52.5,--,--,5.35,2.62,11.35,78.0,-0.41,72.6,0.41,-2.1
-46.5,55.5,--,--,5.71,2.81,11.78,78.4,-0.51,73.9,0.43,-3.3
-46.5,58.5,--,--,6.31,3.14,12.09,79.5,-0.6,79.3,0.47,-3.7
-46.5,61.5,--,--,6.61,2.99,12.05,78.0,-0.73,75.3,0.45,-4.7
-46.5,64.5,--,--,6.28,2.69,11.62,74.8,-0.65,70.6,0.46,-5.8
-46.5,67.5,--,--,6.02,2.62,11.68,72.8,-0.34,72.8,0.72,-5.8
-46.5,70.5,--,--,6.15,2.67,12.08,71.5,-0.26,73.8,0.94,-7.0
-46.5,73.5,--,--,6.34,2.89,12.31,70.2,-0.4,75.9,0.98,-9.0
-46.5,76.5,--,--,7.13,3.76,12.85,72.4,-0.13,91.6,1.32,-9.4
-46.5,79.5,--,--,7.26,3.4,12.41,72.5,0.26,85.1,1.16,-8.7
-46.5,82.5,--,--,7.63,4.08,12.55,73.1,0.5,100.4,1.17,-7.9
-46.5,85.5,--,--,8.15,5.28,12.77,75.2,0.54,122.1,1.13,-6.7
-46.5,88.5,--,--,8.3,5.02,12.7,76.0,0.58,116.5,1.14,-5.7
-46.5,91.5,--,--,8.42,5.35,12.77,75.3,0.85,132.8,1.41,-5.1
-46.5,94.5,--,--,8.31,4.63,12.41,72.7,0.94,124.0,1.25,-6.4
-46.5,97.5,--,--,8.1,4.2,11.99,70.7,0.98,121.2,0.98,-7.6
-46.5,100.5,--,--,8.37,4.22,12.0,72.4,1.01,115.4,0.86,-6.9
-46.5,103.5,--,--,8.35,4.53,11.79,72.1,0.91,119.3,0.78,-7.7
-46.5,106.5,--,--,8.75,4.79,12.09,72.5,0.95,120.8,0.97,-8.5
-46.5,109.5,--,--,8.82,4.23,11.87,74.4,0.89,109.1,0.86,-7.4
-46.5,112.5,--,--,8.99,4.38,11.66,79.0,0.73,107.9,0.53,-3.5
-46.5,115.5,--,--,9.29,4.92,11.57,81.6,0.85,123.0,0.52,-0.8
-46.5,118.5,--,--,9.44,4.32,11.41,82.6,0.85,110.9,0.44,0.6
-46.5,121.5,--,--,9.44,3.97,11.2,82.7,0.57,103.6,0.25,0.7
-46.5,124.5,--,--,9.71,4.18,11.41,82.9,0.52,112.0,0.46,1.0
-46.5,127.5,--,--,9.82,3.66,11.5,82.1,0.4,100.0,0.6,0.4
-46.5,130.5,--,--,9.86,3.45,11.5,81.2,0.34,101.3,0.77,-0.2
-46.5,133.5,--,--,9.95,3.0,11.46,81.8,0.33,95.5,0.91,1.1
-46.5,136.5,--,--,9.98,2.92,11.26,82.9,0.23,100.8,0.8,2.3
-46.5,139.5,--,--,10.07,2.54,11.23,81.6,0.14,88.5,0.88,1.1
-46.5,142.5,--,--,10.53,3.09,11.52,82.8,0.47,110.5,1.37,2.9
-46.5,145.5,--,--,10.44,2.55,11.27,81.7,0.15,91.5,1.22,2.6
-46.5,148.5,--,--,10.79,2.14,11.58,81.4,0.22,80.5,1.61,3.3
-46.5,151.5,--,--,10.89,2.16,11.58,78.9,0.27,86.1,1.87,2.0
-46.5,154.5,--,--,10.72,2.35,11.37,75.5,0.16,95.5,1.79,-1.3
-46.5,157.5,--,--,10.61,2.68,11.2,79.4,0.1,101.8,1.69,2.5
-46.5,160.5,--,--,10.37,3.51,10.62,80.3,-0.12,126.2,1.05,3.5
-46.5,163.5,--,--,10.71,3.21,10.68,79.1,-0.0,93.6,0.85,2.1
-46.5,166.5,--,--,10.02,5.66,9.05,73.7,-0.15,99.7,0.39,-2.8
-46.5,169.5,Dunedin,New Zealand,7.36,3.17,5.77,65.1,-0.35,101.2,0.05,-6.6
-46.5,172.5,--,--,9.94,1.9,8.17,63.1,0.31,94.7,-0.03,-4.6
-46.5,175.5,--,--,10.24,2.03,8.92,65.4,0.5,108.0,0.23,-3.8
-46.5,178.5,--,--,10.81,3.02,9.55,67.8,0.79,138.9,0.5,-4.1
-46.5,-178.5,--,--,11.34,2.87,9.88,69.1,1.12,115.4,0.62,-4.5
-46.5,-175.5,--,--,11.98,2.99,10.31,72.1,1.2,99.7,0.7,-4.2
-46.5,-172.5,--,--,11.92,3.85,10.34,73.2,1.0,124.9,0.68,-3.3
-46.5,-169.5,--,--,12.13,3.8,10.7,75.3,1.22,118.9,0.96,-0.8
-46.5,-166.5,--,--,12.38,4.69,10.7,75.7,1.55,149.9,0.89,0.5
-46.5,-163.5,--,--,12.42,3.38,10.54,74.9,1.7,106.0,0.71,0.5
-46.5,-160.5,--,--,12.25,2.87,10.23,71.0,1.66,88.4,0.43,-3.3
-46.5,-157.5,--,--,12.06,3.23,10.07,70.6,1.6,98.2,0.28,-4.1
-46.5,-154.5,--,--,11.88,3.09,10.1,70.9,1.59,94.7,0.33,-4.1
-46.5,-151.5,--,--,11.57,2.8,9.85,69.0,1.4,88.7,0.07,-6.0
-46.5,-148.5,--,--,11.22,2.03,9.45,68.3,1.18,62.6,-0.32,-7.1
-46.5,-145.5,--,--,10.94,2.17,9.13,68.2,1.05,64.0,-0.68,-7.5
-46.5,-142.5,--,--,10.84,2.71,9.04,68.0,1.04,73.8,-0.82,-8.4
-46.5,-139.5,--,--,10.58,2.48,8.82,67.9,0.9,68.4,-1.06,-8.7
-46.5,-136.5,--,--,10.32,2.65,8.67,73.6,0.7,74.2,-1.3,-3.2
-46.5,-133.5,--,--,10.07,3.37,8.68,76.3,0.56,98.4,-1.32,-0.6
-46.5,-130.5,--,--,9.82,3.35,8.69,77.4,0.44,97.1,-1.36,-0.3
-46.5,-127.5,--,--,9.65,3.11,8.71,78.4,0.39,91.5,-1.35,0.9
-46.5,-124.5,--,--,9.43,2.79,8.68,79.6,0.23,81.9,-1.34,1.7
-46.5,-121.5,--,--,9.19,2.62,8.8,80.9,0.05,74.5,-1.19,2.6
-46.5,-118.5,--,--,8.96,2.81,8.87,82.9,-0.11,82.0,-1.11,4.5
-46.5,-115.5,--,--,8.98,3.34,8.87,82.8,-0.07,102.2,-1.12,4.2
-46.5,-112.5,--,--,9.27,4.17,9.1,84.5,0.19,124.5,-0.97,5.7
-46.5,-109.5,--,--,9.19,4.0,8.85,82.1,0.08,118.8,-1.28,3.5
-46.5,-106.5,--,--,9.05,3.75,8.87,79.4,-0.03,104.2,-1.27,1.8
-46.5,-103.5,--,--,8.81,3.32,8.81,76.3,-0.22,94.5,-1.3,-0.5
-46.5,-100.5,--,--,8.73,2.92,8.65,76.9,-0.28,84.7,-1.44,0.7
-46.5,-97.5,--,--,8.88,2.79,8.58,77.4,-0.1,81.6,-1.43,1.3
-46.5,-94.5,--,--,8.85,2.96,8.48,78.4,-0.11,85.2,-1.45,2.5
-46.5,-91.5,--,--,8.84,3.24,8.67,81.3,-0.11,91.9,-1.22,5.3
-46.5,-88.5,--,--,8.93,3.87,8.83,82.8,-0.09,105.8,-1.05,6.5
-46.5,-85.5,--,--,9.11,3.68,8.95,83.9,-0.06,99.3,-0.88,7.2
-46.5,-82.5,--,--,9.37,3.37,9.07,83.2,0.04,88.6,-0.58,6.3
-46.5,-79.5,--,--,9.62,3.36,8.91,81.2,0.07,85.6,-0.42,5.0
-46.5,-76.5,--,--,9.95,4.95,8.08,77.1,0.21,87.5,-0.71,2.3
-46.5,-73.5,Coyhaique,Chile,5.1,9.31,2.8,83.0,0.73,87.5,-0.28,1.1
-46.5,-70.5,--,--,4.43,1.57,3.7,58.8,0.75,94.3,-0.28,0.5
-46.5,-67.5,Comodoro Rivadavia,Argentina,8.73,1.19,5.03,46.5,0.83,132.8,-0.27,-3.0
-46.5,-64.5,--,--,10.66,1.2,7.33,49.4,0.56,110.8,-0.85,-3.3
-46.5,-61.5,--,--,10.11,1.55,7.74,57.0,0.85,122.4,-0.67,-1.1
-46.5,-58.5,--,--,9.23,1.7,8.04,63.2,1.19,122.2,-0.3,2.5
-46.5,-55.5,--,--,9.83,2.02,8.68,70.6,0.92,97.9,-0.49,2.2
-46.5,-52.5,--,--,10.9,3.08,9.57,74.2,1.32,108.8,-0.1,0.6
-46.5,-49.5,--,--,11.02,3.47,9.72,73.0,1.3,107.2,-0.08,-2.6
-46.5,-46.5,--,--,10.54,2.72,9.6,72.5,1.07,79.6,-0.21,-4.3
-46.5,-43.5,--,--,10.06,2.96,9.7,74.4,1.02,85.5,-0.09,-3.1
-46.5,-40.5,--,--,9.54,3.14,10.17,77.0,0.94,86.6,0.28,-1.5
-46.5,-37.5,--,--,9.09,3.57,10.54,79.5,0.9,94.1,0.6,0.3
-46.5,-34.5,--,--,8.19,3.76,10.48,80.2,0.62,101.9,0.57,0.7
-46.5,-31.5,--,--,7.64,3.64,10.74,79.9,0.69,101.0,0.84,0.3
-46.5,-28.5,--,--,7.23,3.7,10.82,80.8,0.5,99.1,0.7,0.9
-46.5,-25.5,--,--,7.13,4.24,11.09,81.8,0.51,107.5,0.78,1.9
-46.5,-22.5,--,--,7.24,4.71,11.19,83.2,0.49,115.2,0.65,3.2
-46.5,-19.5,--,--,7.47,4.92,11.19,84.6,0.63,122.3,0.53,4.6
-46.5,-16.5,--,--,7.19,5.45,10.99,84.1,0.56,140.0,0.36,4.7
-46.5,-13.5,--,--,6.87,5.74,11.06,83.1,0.87,156.3,0.65,5.1
-46.5,-10.5,--,--,6.36,5.86,11.04,81.9,0.74,157.0,0.62,4.4
-46.5,-7.5,--,--,6.27,6.2,11.37,81.6,0.73,161.6,0.87,3.5
-46.5,-4.5,--,--,6.69,5.41,11.83,81.9,0.89,134.6,1.07,1.9
-46.5,-1.5,--,--,6.99,4.87,11.95,81.5,1.0,120.1,1.08,0.7
-49.5,1.5,--,--,4.49,5.23,11.41,80.8,0.73,137.1,0.2,-1.3
-49.5,4.5,--,--,4.48,5.39,11.36,80.3,0.75,145.6,0.2,-1.6
-49.5,7.5,--,--,4.38,5.55,11.43,79.2,0.75,153.3,0.31,-2.1
-49.5,10.5,--,--,4.37,5.12,11.61,80.1,0.7,141.7,0.43,-1.2
-49.5,13.5,--,--,4.33,4.33,11.6,81.4,0.69,117.3,0.48,-0.2
-49.5,16.5,--,--,4.41,3.74,11.64,84.8,0.66,96.4,0.49,2.4
-49.5,19.5,--,--,4.22,3.51,11.38,85.6,0.61,92.7,0.37,4.0
-49.5,22.5,--,--,4.13,3.66,11.24,86.8,0.63,101.4,0.26,5.5
-49.5,25.5,--,--,4.18,3.95,11.25,87.9,0.64,112.4,0.22,6.5
-49.5,28.5,--,--,4.49,3.96,11.45,89.3,0.72,111.7,0.26,7.8
-49.5,31.5,--,--,4.81,4.03,11.42,89.7,0.46,109.1,-0.05,7.0
-49.5,34.5,--,--,4.25,3.93,10.93,88.2,0.12,112.5,-0.3,7.3
-49.5,37.5,--,--,4.05,3.66,10.92,86.7,-0.07,104.5,-0.43,6.5
-49.5,40.5,--,--,4.01,3.47,10.95,85.1,-0.06,98.6,-0.45,5.5
-49.5,43.5,--,--,3.94,3.57,11.05,84.5,-0.16,98.5,-0.46,4.8
-49.5,46.5,--,--,3.82,3.97,11.24,84.2,-0.29,109.7,-0.33,4.1
-49.5,49.5,--,--,3.7,4.02,11.55,82.4,-0.43,113.1,-0.12,2.1
-49.5,52.5,--,--,3.94,4.02,12.01,81.5,-0.27,112.6,0.22,0.7
-49.5,55.5,--,--,4.03,3.61,12.12,79.3,-0.3,98.0,0.24,-1.6
-49.5,58.5,--,--,3.91,3.23,12.14,76.1,-0.43,87.5,0.26,-4.3
-49.5,61.5,--,--,3.95,3.27,12.39,73.6,-0.39,90.0,0.52,-6.4
-49.5,64.5,--,--,3.8,3.1,12.33,71.6,-0.35,86.7,0.61,-6.8
-49.5,67.5,--,--,3.76,3.46,12.44,70.2,-0.28,89.7,0.81,-7.7
-49.5,70.5,Port-aux-Francais,French Southern Territories (the),3.4,3.19,11.64,65.3,-0.24,94.6,1.02,-9.0
-49.5,73.5,--,--,3.57,2.93,12.31,63.7,0.01,95.9,1.05,-10.1
-49.5,76.5,--,--,3.79,3.64,12.62,65.5,0.04,108.0,1.1,-11.0
-49.5,79.5,--,--,4.19,3.99,12.83,67.4,0.08,112.2,1.13,-11.4
-49.5,82.5,--,--,4.64,3.88,12.88,68.1,0.25,105.3,1.14,-11.6
-49.5,85.5,--,--,5.36,4.49,13.05,69.8,0.48,112.7,1.16,-10.8
-49.5,88.5,--,--,5.84,4.89,12.87,71.4,0.6,118.0,1.05,-9.2
-49.5,91.5,--,--,6.03,5.06,12.6,73.7,0.54,122.8,0.88,-6.4
-49.5,94.5,--,--,6.11,5.27,12.43,75.0,0.72,137.1,0.98,-4.0
-49.5,97.5,--,--,6.07,4.83,12.27,74.9,0.89,131.9,1.03,-2.9
-49.5,100.5,--,--,5.87,4.82,12.14,73.8,0.9,136.9,0.98,-3.6
-49.5,103.5,--,--,5.78,4.51,12.06,74.9,0.84,128.4,0.88,-3.6
